Aggregate,Microwave,Fridge
178.11,3.0,0.0
178.93,3.0,0.0
178.57,3.0,0.0
181.39,3.0,0.0
292.3,3.0,0.0
348.07,3.0,0.0
358.17,3.0,0.0
337.39,3.0,0.0
297.89,3.0,0.0
394.7,3.0,0.0
313.33,3.0,0.0
314.5,3.0,0.0
318.87,3.0,0.0
325.28,3.0,0.0
253.56,3.0,0.0
409.9,3.0,0.0
340.33000000000004,3.0,0.0
334.73,3.0,0.0
357.52,3.0,0.0
398.15,3.0,0.0
333.57,3.0,0.0
329.29999999999995,3.0,0.0
326.97,3.0,0.0
348.96,3.0,1.0
187.64,3.0,0.0
417.99,3.0,0.0
314.8,3.0,0.0
364.35,3.0,0.0
356.43,3.0,0.0
334.33000000000004,3.0,0.0
180.41,3.0,0.0
313.51,3.0,0.0
341.09000000000003,3.0,0.0
333.62,3.0,0.0
329.47,3.0,1.0
296.49,3.0,0.0
358.09000000000003,3.0,0.0
353.25,3.0,0.0
306.01,3.0,0.0
360.79,3.0,0.0
283.24,3.0,0.0
307.06,3.0,0.0
345.67,3.0,0.0
342.67,3.0,0.0
320.2,3.0,0.0
262.14,3.0,0.0
360.96,3.0,0.0
331.9,3.0,0.0
341.11,3.0,0.0
324.78,3.0,0.0
359.3,3.0,0.0
258.82,3.0,0.0
182.97,3.0,1.0
183.71,3.0,0.0
232.5,3.0,0.0
309.99,3.0,0.0
342.06,3.0,0.0
180.51,3.0,0.0
180.03,3.0,0.0
345.16,3.0,0.0
321.76,3.0,0.0
185.87,3.0,0.0
180.68,3.0,0.0
180.83,3.0,0.0
297.86,3.0,0.0
366.06,3.0,0.0
226.24,3.0,0.0
213.64,3.0,0.0
183.16,3.0,0.0
181.16,3.0,0.0
184.83,3.0,1.0
243.57,3.0,0.0
293.68,3.0,0.0
330.06,3.0,0.0
357.3,3.0,0.0
369.83,3.0,0.0
260.18,3.0,0.0
400.89,3.0,0.0
381.65,3.0,0.0
336.93,3.0,0.0
339.78,3.0,0.0
358.05,3.0,0.0
347.48,3.0,0.0
334.09000000000003,3.0,0.0
325.52,3.0,0.0
327.35,3.0,0.0
184.33,3.0,0.0
420.78,3.0,0.0
328.88,3.0,0.0
333.58,3.0,0.0
334.01,3.0,0.0
361.61,3.0,0.0
181.66,3.0,0.0
278.56,3.0,1.0
349.18,3.0,0.0
333.13,3.0,0.0
363.06,3.0,0.0
385.17,3.0,0.0
374.74,3.0,0.0
196.55,3.0,0.0
182.56,3.0,0.0
238.81,3.0,0.0
262.64,3.0,0.0
341.25,3.0,0.0
385.36,3.0,0.0
233.03,3.0,0.0
222.5,3.0,0.0
290.71000000000004,3.0,0.0
341.91,3.0,0.0
414.04,3.0,0.0
340.66,3.0,0.0
354.33,3.0,0.0
353.11,3.0,0.0
427.36,3.0,0.0
344.87,3.0,0.0
260.54,3.0,0.0
220.94,3.0,0.0
221.62,3.0,0.0
347.41,3.0,0.0
320.21000000000004,3.0,0.0
358.06,3.0,0.0
348.82,3.0,0.0
222.45,3.0,0.0
385.01,3.0,0.0
375.87,3.0,1.0
340.81,3.0,0.0
304.48,3.0,0.0
280.42,3.0,0.0
283.6,3.0,0.0
788.59,3.0,0.0
666.8100000000001,3.0,0.0
727.29,3.0,0.0
590.79,3.0,0.0
559.61,3.0,0.0
456.75,3.0,0.0
434.02,3.0,0.0
412.79,3.0,0.0
409.0,3.0,0.0
391.15,3.0,0.0
400.76,3.0,0.0
387.42,3.0,0.0
381.4,3.0,0.0
370.88,3.0,0.0
369.79,3.0,0.0
380.76,3.0,0.0
382.55,3.0,0.0
371.83,3.0,0.0
375.79,3.0,0.0
380.24,3.0,0.0
379.3200000000001,3.0,0.0
373.18,3.0,0.0
370.38,3.0,0.0
374.48,3.0,0.0
366.08,3.0,0.0
374.79,3.0,0.0
373.84,3.0,0.0
380.74,3.0,0.0
377.04,3.0,0.0
373.66,3.0,0.0
375.93,3.0,0.0
217.15,3.0,0.0
220.13,3.0,0.0
223.62,3.0,0.0
179.34,3.0,0.0
181.5,3.0,0.0
178.24,3.0,0.0
177.63,3.0,1.0
178.33,3.0,0.0
178.18,3.0,0.0
178.05,3.0,0.0
178.32999999999998,3.0,0.0
177.82,3.0,0.0
178.3,3.0,0.0
178.36,3.0,1.0
177.41,3.0,1.0
178.13,3.0,0.0
177.96,3.0,0.0
177.68,3.0,0.0
177.93,3.0,1.0
178.03,3.0,0.0
178.36,3.0,0.0
184.75,3.0,0.0
182.09,3.0,0.0
331.36,3.0,0.0
314.5,3.0,0.0
307.45,3.0,0.0
345.32,3.0,0.0
209.06,3.0,0.0
397.32,3.0,0.0
352.18,3.0,0.0
335.71,3.0,0.0
331.53,3.0,0.0
196.08,3.0,0.0
298.98,3.0,0.0
298.51,3.0,0.0
292.14,4.0,1.0
303.48,3.0,0.0
192.07,3.0,1.0
350.59000000000003,3.0,0.0
313.64,4.0,0.0
305.58,3.0,0.0
334.47,3.0,0.0
356.41,3.0,0.0
182.15,3.0,0.0
343.06,3.0,0.0
332.33,3.0,0.0
311.47,3.0,0.0
185.29,3.0,0.0
381.09,3.0,0.0
357.47,3.0,0.0
202.85,3.0,0.0
240.7,3.0,0.0
261.52,3.0,0.0
460.88,3.0,0.0
380.7,3.0,0.0
225.21,3.0,1.0
387.01,3.0,0.0
361.04,3.0,0.0
344.02,3.0,0.0
370.48,3.0,0.0
326.52,3.0,0.0
372.77,3.0,0.0
272.14,3.0,0.0
222.97,3.0,0.0
223.18,3.0,1.0
423.59,3.0,0.0
354.48,3.0,0.0
311.83000000000004,3.0,0.0
290.63,3.0,0.0
223.53,3.0,0.0
333.02,3.0,0.0
346.37,3.0,0.0
317.9,3.0,0.0
300.37,3.0,0.0
270.23,3.0,0.0
265.51,3.0,0.0
1223.0400000000002,3.0,0.0
428.52,3.0,0.0
392.45,3.0,0.0
378.94,3.0,0.0
368.42,3.0,0.0
362.49,3.0,0.0
367.09,3.0,0.0
366.15,3.0,0.0
360.25,3.0,0.0
369.29,3.0,0.0
370.93,3.0,0.0
369.23,3.0,0.0
366.78,3.0,0.0
359.95,3.0,0.0
362.38,3.0,0.0
371.58,3.0,0.0
360.91,3.0,0.0
351.07,3.0,1.0
360.19,3.0,0.0
348.11,3.0,0.0
359.05,3.0,0.0
346.62,3.0,0.0
362.88,3.0,0.0
357.54,3.0,0.0
353.93,3.0,0.0
345.9,3.0,0.0
351.2,3.0,0.0
360.61,3.0,0.0
354.73,3.0,0.0
347.21,3.0,0.0
362.83,3.0,0.0
363.21,3.0,0.0
357.68,3.0,0.0
367.51,3.0,0.0
361.4,3.0,0.0
358.55,3.0,0.0
354.62,3.0,0.0
353.61,3.0,0.0
346.99,3.0,0.0
359.9,3.0,0.0
365.95,3.0,0.0
357.57,3.0,0.0
356.27,3.0,0.0
347.39,3.0,0.0
367.81,3.0,0.0
360.96,3.0,0.0
359.03000000000003,3.0,0.0
350.61,3.0,1.0
357.43,3.0,0.0
341.0,3.0,0.0
348.8,3.0,0.0
383.63,3.0,0.0
407.53,3.0,0.0
395.76,3.0,0.0
426.68,3.0,0.0
413.93,3.0,0.0
435.31,3.0,0.0
439.1,3.0,0.0
444.44,3.0,0.0
468.47,3.0,0.0
494.51,3.0,0.0
501.34,3.0,0.0
509.36,3.0,0.0
515.21,3.0,0.0
530.91,3.0,0.0
529.4,3.0,0.0
563.86,3.0,0.0
578.93,3.0,0.0
576.13,3.0,0.0
582.65,3.0,0.0
640.99,3.0,0.0
604.0600000000001,3.0,0.0
639.47,3.0,0.0
642.9100000000001,3.0,0.0
674.61,3.0,0.0
687.01,3.0,0.0
740.33,3.0,0.0
637.86,3.0,0.0
693.79,3.0,0.0
650.37,3.0,0.0
643.33,3.0,0.0
665.53,3.0,0.0
653.69,3.0,0.0
664.98,3.0,0.0
638.4200000000001,3.0,0.0
661.5600000000001,3.0,0.0
633.85,3.0,0.0
650.0600000000001,3.0,0.0
656.28,3.0,0.0
638.71,3.0,0.0
646.61,3.0,0.0
647.4399999999999,3.0,0.0
660.91,3.0,0.0
693.9300000000001,3.0,0.0
644.6300000000001,3.0,0.0
671.63,3.0,0.0
625.75,3.0,0.0
643.13,3.0,0.0
658.84,3.0,0.0
655.95,3.0,0.0
673.34,3.0,0.0
628.6500000000001,3.0,0.0
725.34,3.0,0.0
654.17,3.0,0.0
679.8399999999999,3.0,0.0
649.51,3.0,0.0
660.5999999999999,3.0,0.0
679.91,3.0,0.0
643.8,3.0,0.0
222.98,3.0,0.0
223.09,3.0,0.0
222.64,3.0,0.0
246.01,3.0,1.0
181.0,3.0,0.0
184.13,3.0,0.0
212.79,3.0,0.0
227.73,3.0,0.0
238.9,3.0,0.0
231.71,3.0,0.0
225.97,3.0,0.0
228.99,3.0,0.0
228.38,3.0,0.0
232.44,3.0,0.0
236.25,3.0,0.0
236.07,4.0,0.0
197.0,3.0,0.0
218.47,3.0,0.0
237.63,3.0,1.0
230.76,3.0,0.0
234.26,3.0,0.0
234.01,3.0,0.0
236.93,3.0,0.0
211.05,3.0,0.0
234.02,3.0,0.0
233.39,3.0,0.0
229.54,3.0,0.0
235.95,3.0,0.0
243.21,3.0,1.0
234.98,3.0,1.0
232.82,3.0,0.0
235.38,3.0,0.0
234.86,3.0,0.0
239.13,4.0,0.0
220.18,4.0,1.0
233.05,3.0,1.0
236.73,3.0,0.0
233.13,3.0,0.0
233.8,3.0,0.0
232.54,3.0,0.0
183.85,3.0,0.0
257.4,3.0,0.0
235.13,3.0,0.0
236.12,3.0,1.0
180.99,3.0,0.0
180.31,3.0,0.0
178.98000000000002,3.0,1.0
179.22,3.0,1.0
179.11,3.0,1.0
179.25,3.0,0.0
179.13,3.0,0.0
179.37,3.0,1.0
178.76,3.0,0.0
178.55,3.0,0.0
178.61,3.0,0.0
178.05,3.0,0.0
178.4,3.0,0.0
178.57,3.0,1.0
178.32999999999998,3.0,0.0
178.56,3.0,1.0
178.0,3.0,0.0
178.37,3.0,0.0
178.23,3.0,1.0
178.74,3.0,0.0
179.13,3.0,0.0
178.89,3.0,0.0
178.76999999999998,3.0,1.0
178.81,3.0,0.0
178.81,3.0,0.0
178.47,3.0,0.0
178.36,3.0,0.0
178.86,3.0,0.0
178.95,3.0,0.0
179.06,3.0,0.0
178.92000000000002,3.0,0.0
179.11,3.0,0.0
178.9,3.0,0.0
178.92000000000002,3.0,0.0
178.18,3.0,0.0
178.51,3.0,0.0
178.57,3.0,1.0
179.03,3.0,1.0
178.67000000000002,3.0,0.0
178.22,3.0,0.0
178.24,3.0,0.0
178.37,3.0,0.0
178.87,3.0,0.0
178.53,3.0,1.0
178.43,3.0,0.0
177.97,3.0,1.0
178.09,3.0,0.0
178.11,3.0,0.0
178.62,3.0,0.0
178.53,3.0,1.0
178.56,3.0,0.0
178.78,3.0,1.0
178.0,3.0,0.0
178.57,3.0,0.0
178.72,3.0,0.0
178.45999999999998,3.0,0.0
178.45,3.0,0.0
178.16,3.0,1.0
178.21,3.0,0.0
178.09,3.0,0.0
177.65,3.0,1.0
178.44,3.0,0.0
178.18,3.0,0.0
177.85000000000002,3.0,0.0
177.57999999999998,3.0,1.0
178.17000000000002,3.0,0.0
177.94,3.0,1.0
178.27,3.0,0.0
178.11,3.0,1.0
178.43,3.0,0.0
178.06,3.0,0.0
178.28,4.0,0.0
177.75,3.0,0.0
177.95,3.0,0.0
177.82,3.0,0.0
177.3,3.0,0.0
177.6,3.0,0.0
177.49,3.0,0.0
177.57,3.0,1.0
178.34,3.0,0.0
177.75,3.0,0.0
177.64,3.0,0.0
178.25,3.0,1.0
178.17000000000002,3.0,0.0
178.24,3.0,0.0
178.28,3.0,0.0
178.12,3.0,0.0
177.89,3.0,0.0
177.95,3.0,1.0
178.01,3.0,0.0
178.52,3.0,0.0
178.37,4.0,0.0
178.43,3.0,0.0
178.07,3.0,1.0
178.05,3.0,0.0
178.62,3.0,0.0
178.39,3.0,0.0
178.32999999999998,3.0,1.0
178.73,3.0,0.0
178.37,3.0,0.0
178.68,3.0,0.0
178.12,3.0,1.0
177.84,3.0,0.0
178.49,3.0,0.0
178.17000000000002,3.0,0.0
178.53,3.0,0.0
178.54000000000002,3.0,0.0
178.13,3.0,0.0
177.66,3.0,0.0
838.92,3.0,210.0
336.05,3.0,191.0
337.24,3.0,190.0
336.89,3.0,186.0
337.66,3.0,186.0
337.17,3.0,185.0
336.15,3.0,184.0
334.35,3.0,184.0
332.18,3.0,183.0
329.93,3.0,179.0
329.82,3.0,181.0
328.28,3.0,178.0
327.57,4.0,178.0
327.41,3.0,176.0
326.1,3.0,176.0
325.39,3.0,174.0
323.13,3.0,173.0
321.48,4.0,172.0
321.37,3.0,173.0
321.43,3.0,170.0
321.63,3.0,172.0
321.13,3.0,172.0
320.68,3.0,171.0
319.82,3.0,170.0
320.07,3.0,169.0
319.17,3.0,170.0
320.43,3.0,171.0
319.57,3.0,169.0
319.68,3.0,171.0
318.41,3.0,171.0
319.67,3.0,169.0
319.23,3.0,168.0
320.06,3.0,168.0
319.55,3.0,169.0
319.06,3.0,170.0
318.88,3.0,169.0
318.46000000000004,3.0,168.0
317.58,3.0,171.0
317.86,3.0,169.0
317.99,3.0,171.0
319.28,3.0,170.0
319.23,3.0,167.0
318.93,3.0,169.0
319.89,4.0,166.0
320.5,4.0,165.0
320.0,4.0,164.0
320.63,4.0,166.0
320.19,4.0,164.0
319.58,4.0,165.0
319.64,4.0,164.0
319.91,4.0,165.0
319.02,4.0,166.0
319.76,4.0,166.0
319.9,3.0,166.0
319.08,4.0,164.0
318.09,4.0,163.0
319.82,4.0,166.0
319.4,4.0,162.0
318.07,4.0,164.0
318.83000000000004,3.0,166.0
319.44,4.0,163.0
318.68,4.0,165.0
319.21000000000004,4.0,165.0
318.85,4.0,163.0
318.09000000000003,3.0,163.0
318.92,3.0,164.0
318.53,4.0,163.0
318.8,3.0,162.0
318.78,4.0,165.0
317.75,4.0,162.0
318.61,3.0,165.0
319.0,3.0,165.0
318.81,3.0,164.0
318.57,4.0,164.0
319.6,4.0,162.0
318.04,4.0,165.0
318.89,4.0,162.0
318.13,4.0,162.0
317.9,4.0,165.0
318.07,3.0,162.0
317.45,4.0,163.0
318.89,4.0,165.0
318.6,3.0,165.0
318.33,3.0,161.0
317.92,4.0,164.0
317.4,4.0,164.0
318.16,3.0,162.0
317.07,3.0,164.0
317.98,4.0,163.0
318.01,4.0,163.0
317.18,4.0,162.0
317.75,4.0,165.0
317.27,4.0,162.0
317.33,4.0,163.0
316.72,4.0,163.0
317.31,4.0,161.0
317.57,4.0,161.0
317.86,4.0,164.0
316.91,3.0,162.0
316.69,4.0,163.0
316.86,3.0,162.0
316.43,3.0,161.0
317.19,4.0,162.0
316.92,4.0,161.0
317.99,4.0,163.0
317.14,4.0,164.0
317.83000000000004,4.0,161.0
316.95000000000005,3.0,163.0
315.3,3.0,161.0
316.46,3.0,161.0
316.77,3.0,161.0
316.87,4.0,163.0
316.96000000000004,4.0,161.0
315.67,4.0,163.0
316.63,3.0,162.0
315.27,3.0,162.0
315.99,4.0,160.0
317.2,5.0,162.0
316.09,4.0,160.0
316.25,4.0,163.0
316.37,4.0,160.0
317.26,4.0,161.0
316.42,4.0,162.0
316.2,3.0,160.0
315.94,4.0,161.0
315.22,3.0,161.0
315.76,4.0,160.0
315.94,4.0,162.0
314.63,3.0,160.0
315.24,4.0,161.0
316.09,4.0,161.0
314.66,4.0,160.0
315.82,4.0,160.0
667.0899999999999,3.0,497.0
664.52,3.0,497.0
665.35,3.0,497.0
665.52,4.0,496.0
665.23,4.0,495.0
665.22,4.0,495.0
663.76,4.0,495.0
662.41,4.0,495.0
665.11,4.0,495.0
663.3100000000001,3.0,495.0
663.4,3.0,494.0
663.35,3.0,494.0
662.2900000000001,4.0,494.0
661.92,4.0,494.0
663.76,4.0,493.0
663.04,4.0,493.0
661.3,4.0,493.0
662.18,3.0,493.0
663.12,4.0,493.0
660.8399999999999,4.0,493.0
662.4399999999999,3.0,493.0
662.2,4.0,493.0
661.22,4.0,492.0
662.46,3.0,492.0
662.75,3.0,492.0
660.05,4.0,493.0
661.39,4.0,492.0
662.07,4.0,492.0
660.3499999999999,3.0,491.0
661.35,4.0,492.0
661.2,3.0,492.0
659.4,4.0,492.0
660.52,3.0,492.0
661.62,4.0,492.0
661.1600000000001,4.0,492.0
659.24,4.0,491.0
660.53,4.0,491.0
661.23,4.0,491.0
659.55,3.0,491.0
658.8499999999999,3.0,491.0
660.6,4.0,491.0
660.75,3.0,491.0
661.92,4.0,491.0
658.91,4.0,491.0
658.3000000000001,4.0,490.0
660.55,4.0,490.0
659.78,5.0,491.0
660.03,4.0,491.0
660.0699999999999,4.0,491.0
659.7,4.0,488.0
659.78,5.0,490.0
658.69,4.0,490.0
658.67,4.0,490.0
660.6500000000001,4.0,490.0
657.97,4.0,490.0
658.88,4.0,490.0
660.5,4.0,490.0
658.92,4.0,490.0
658.92,4.0,489.0
658.4499999999999,4.0,489.0
659.81,4.0,490.0
659.07,4.0,490.0
658.41,4.0,489.0
659.75,4.0,489.0
659.65,5.0,489.0
659.86,4.0,489.0
659.71,5.0,489.0
658.9000000000001,4.0,489.0
659.65,5.0,490.0
660.66,4.0,490.0
659.71,4.0,490.0
659.52,4.0,488.0
660.2,4.0,489.0
658.35,5.0,489.0
658.56,5.0,489.0
660.5,5.0,489.0
658.8699999999999,4.0,489.0
659.5500000000001,5.0,489.0
659.71,5.0,489.0
658.25,5.0,489.0
660.0799999999999,4.0,489.0
658.74,4.0,489.0
659.3100000000001,4.0,489.0
659.4399999999999,4.0,489.0
658.86,4.0,489.0
660.1700000000001,4.0,489.0
658.51,5.0,489.0
659.15,5.0,489.0
660.51,4.0,489.0
658.37,4.0,489.0
660.54,4.0,489.0
658.66,4.0,489.0
658.06,4.0,489.0
660.28,4.0,489.0
658.73,4.0,489.0
659.26,4.0,489.0
657.37,4.0,489.0
658.53,4.0,489.0
659.56,4.0,489.0
658.38,4.0,489.0
659.5799999999999,4.0,489.0
658.5799999999999,4.0,489.0
658.37,4.0,489.0
659.6500000000001,4.0,488.0
657.9399999999999,4.0,489.0
657.92,4.0,488.0
659.7299999999999,4.0,489.0
657.3900000000001,4.0,489.0
659.08,4.0,489.0
659.2,4.0,489.0
657.77,4.0,489.0
659.41,4.0,489.0
658.59,4.0,488.0
657.8499999999999,4.0,489.0
658.61,4.0,488.0
657.47,4.0,489.0
659.15,4.0,488.0
659.9200000000001,4.0,489.0
657.73,4.0,489.0
658.14,4.0,489.0
658.75,4.0,489.0
658.12,5.0,489.0
658.81,4.0,489.0
659.31,4.0,488.0
658.22,4.0,489.0
657.5600000000001,4.0,489.0
658.99,4.0,489.0
659.83,4.0,489.0
658.26,4.0,489.0
658.6800000000001,4.0,489.0
658.4200000000001,4.0,489.0
657.62,4.0,489.0
656.84,4.0,488.0
658.47,4.0,489.0
656.9300000000001,4.0,489.0
658.32,4.0,489.0
658.8,4.0,488.0
656.87,5.0,488.0
658.0600000000001,4.0,488.0
658.39,5.0,488.0
657.34,5.0,488.0
658.4399999999999,4.0,488.0
658.77,4.0,488.0
656.8199999999999,4.0,489.0
657.6199999999999,4.0,489.0
657.87,4.0,488.0
656.86,4.0,488.0
657.23,4.0,488.0
658.27,4.0,488.0
657.37,4.0,489.0
658.0899999999999,4.0,489.0
658.01,5.0,489.0
657.89,5.0,489.0
659.1899999999999,4.0,488.0
659.1800000000001,5.0,488.0
658.5,4.0,489.0
658.3299999999999,4.0,489.0
657.74,4.0,489.0
656.26,4.0,489.0
659.56,5.0,488.0
658.0799999999999,4.0,488.0
657.12,4.0,488.0
657.12,4.0,488.0
659.3299999999999,4.0,489.0
658.0799999999999,5.0,489.0
656.52,4.0,489.0
658.8,5.0,489.0
658.39,5.0,488.0
657.58,5.0,488.0
658.75,4.0,489.0
658.98,5.0,489.0
657.69,4.0,489.0
659.38,5.0,489.0
659.59,4.0,488.0
658.11,4.0,489.0
657.99,4.0,489.0
658.98,5.0,489.0
415.28,4.0,1.0
184.63,4.0,1.0
185.57,5.0,1.0
185.34,5.0,1.0
184.97000000000003,5.0,1.0
185.37,4.0,1.0
185.35,5.0,1.0
185.21,5.0,1.0
185.75,5.0,1.0
185.36,5.0,1.0
184.79,5.0,1.0
185.58,5.0,1.0
185.14,5.0,1.0
184.78,5.0,1.0
185.58,5.0,1.0
185.32,5.0,1.0
185.06,4.0,1.0
185.38,5.0,1.0
184.87,5.0,1.0
185.42,5.0,1.0
185.57,5.0,1.0
185.09,5.0,1.0
185.41,5.0,1.0
185.41,5.0,1.0
185.62,6.0,1.0
184.4,5.0,1.0
185.06,4.0,1.0
185.06,5.0,1.0
185.25,5.0,1.0
185.25,5.0,1.0
185.11,4.0,1.0
185.11,4.0,1.0
185.51,5.0,1.0
185.02,4.0,1.0
184.94,4.0,1.0
185.34,5.0,1.0
185.22,5.0,1.0
184.76,4.0,1.0
185.46,4.0,1.0
185.39,5.0,1.0
185.17,5.0,1.0
185.87,6.0,1.0
185.21,5.0,1.0
184.97,4.0,1.0
185.58,4.0,1.0
185.2,4.0,1.0
185.17,5.0,1.0
185.53,4.0,1.0
185.47,5.0,1.0
184.45,4.0,1.0
184.74,4.0,1.0
185.14,4.0,1.0
184.8,4.0,1.0
185.12,4.0,1.0
184.92,4.0,1.0
185.19,4.0,1.0
184.81,5.0,1.0
184.79,4.0,1.0
185.28,5.0,1.0
184.85,4.0,1.0
184.62,4.0,1.0
184.81,4.0,1.0
185.07,4.0,1.0
185.14,4.0,1.0
184.51,4.0,1.0
184.6,4.0,1.0
185.64,5.0,1.0
185.17,5.0,1.0
184.86,4.0,1.0
184.82,5.0,1.0
185.27,5.0,1.0
185.08,4.0,1.0
185.01,4.0,1.0
184.85,4.0,1.0
184.39,4.0,1.0
185.55,4.0,1.0
185.01,4.0,1.0
185.09,4.0,1.0
184.27,4.0,1.0
184.41,4.0,1.0
185.27,4.0,1.0
184.9,4.0,1.0
184.69,4.0,1.0
185.13,4.0,1.0
185.03,4.0,1.0
184.11,4.0,1.0
184.92,4.0,1.0
184.88,4.0,1.0
184.66,4.0,1.0
184.86,4.0,1.0
184.91,4.0,1.0
184.39,4.0,1.0
185.49,5.0,1.0
184.87,4.0,1.0
184.69,4.0,1.0
184.71,4.0,1.0
184.54,4.0,1.0
184.98,4.0,1.0
184.02,4.0,1.0
184.68,4.0,1.0
184.75,4.0,1.0
184.56,4.0,1.0
184.78,4.0,1.0
184.52,4.0,1.0
184.93,4.0,1.0
184.4,3.0,1.0
184.85,4.0,1.0
184.48,4.0,1.0
184.7,3.0,1.0
185.04,4.0,1.0
184.76,3.0,1.0
184.52,3.0,1.0
184.64,4.0,1.0
184.77,4.0,1.0
184.71,4.0,1.0
184.87,4.0,1.0
184.53,4.0,1.0
184.76,4.0,1.0
184.65,4.0,1.0
184.59,4.0,1.0
184.63,3.0,1.0
184.64,4.0,1.0
183.96,3.0,1.0
184.88,4.0,1.0
184.61,3.0,1.0
184.83,4.0,1.0
184.51,3.0,1.0
184.32,4.0,1.0
184.93,4.0,1.0
184.32,4.0,1.0
184.89,4.0,1.0
184.37,3.0,1.0
184.45,4.0,1.0
184.85,4.0,1.0
183.99,4.0,1.0
184.79,4.0,1.0
184.38,4.0,1.0
184.6,4.0,1.0
184.8,3.0,1.0
184.31,4.0,1.0
184.79,4.0,1.0
184.84,4.0,1.0
184.4,4.0,1.0
184.1,4.0,1.0
184.83,3.0,1.0
184.69,4.0,1.0
184.69,3.0,1.0
185.07,4.0,1.0
184.8,4.0,1.0
184.4,3.0,1.0
184.69,3.0,1.0
184.96,4.0,1.0
185.0,3.0,1.0
184.43,4.0,1.0
185.07,4.0,1.0
185.21,4.0,1.0
184.99,4.0,1.0
185.07,4.0,1.0
185.05,3.0,1.0
184.97,4.0,1.0
185.0,3.0,1.0
185.0,4.0,1.0
184.93,4.0,1.0
185.06,3.0,1.0
184.94,4.0,1.0
185.07,3.0,1.0
185.11,4.0,1.0
185.17,4.0,1.0
184.96,4.0,1.0
185.02,4.0,1.0
185.25,4.0,1.0
185.26,4.0,1.0
184.47,4.0,1.0
185.37,4.0,1.0
185.31,3.0,1.0
184.9,3.0,1.0
184.41,4.0,1.0
185.27,4.0,1.0
185.15,4.0,1.0
184.84,4.0,1.0
185.18,4.0,1.0
185.06,3.0,1.0
184.82,4.0,1.0
184.67,4.0,1.0
184.76,4.0,1.0
184.76,4.0,1.0
184.88,4.0,1.0
184.93,4.0,1.0
184.91,4.0,1.0
184.91000000000005,4.0,1.0
184.02,3.0,1.0
184.08,4.0,1.0
184.84,3.0,1.0
184.6,3.0,1.0
184.43,4.0,1.0
184.73,4.0,1.0
185.04,3.0,1.0
184.75,3.0,1.0
184.47,4.0,1.0
184.72,4.0,1.0
184.75,3.0,1.0
183.98,4.0,1.0
184.61,4.0,1.0
184.9,3.0,1.0
184.55,4.0,1.0
184.36,3.0,1.0
184.81,4.0,1.0
184.42,4.0,1.0
184.1,4.0,1.0
184.85,4.0,1.0
184.79,3.0,1.0
184.63,4.0,1.0
184.96,4.0,1.0
184.39,4.0,1.0
184.92,4.0,1.0
184.78,3.0,1.0
184.45,4.0,1.0
184.74,4.0,1.0
184.86,3.0,1.0
184.63,3.0,1.0
185.12,4.0,1.0
184.85,4.0,1.0
184.32,4.0,1.0
185.12,4.0,1.0
184.91,4.0,1.0
184.73,4.0,1.0
185.32,5.0,1.0
184.92,4.0,1.0
184.99,4.0,1.0
184.89,3.0,1.0
184.07,4.0,1.0
184.37,4.0,1.0
184.81,4.0,1.0
184.69,4.0,1.0
184.77,4.0,1.0
184.84,4.0,1.0
184.69,3.0,1.0
184.9,3.0,1.0
184.94,3.0,1.0
184.2,4.0,1.0
184.8,4.0,1.0
185.01,4.0,1.0
184.35,4.0,1.0
185.1,4.0,1.0
184.82,4.0,1.0
185.08,4.0,1.0
184.71,4.0,1.0
184.04,4.0,1.0
184.9,4.0,1.0
184.19,3.0,1.0
184.2,3.0,1.0
184.83,4.0,1.0
184.62,3.0,1.0
184.79,4.0,1.0
184.88,4.0,1.0
184.71,4.0,1.0
185.01,3.0,1.0
184.94,3.0,1.0
184.33,4.0,1.0
184.74,3.0,1.0
184.76,4.0,1.0
184.46,3.0,1.0
184.69,4.0,1.0
184.74,4.0,1.0
184.07,3.0,1.0
184.63,4.0,1.0
184.91,3.0,1.0
184.52,4.0,1.0
184.85,4.0,1.0
184.75,4.0,1.0
184.74,4.0,1.0
184.76,4.0,1.0
184.69,4.0,1.0
184.71,4.0,1.0
184.42,4.0,1.0
184.84,3.0,1.0
184.64,3.0,1.0
184.88,4.0,1.0
184.98,4.0,1.0
184.71,4.0,1.0
184.98,3.0,1.0
184.64,4.0,1.0
185.07,3.0,1.0
184.86,3.0,1.0
185.05,4.0,1.0
184.81,3.0,1.0
184.44,3.0,1.0
184.87,4.0,1.0
184.24,4.0,1.0
184.85,3.0,1.0
184.64,4.0,1.0
184.78,4.0,1.0
184.96,4.0,1.0
184.72,4.0,1.0
184.97,3.0,1.0
184.99,4.0,1.0
184.95,3.0,1.0
184.84,3.0,1.0
185.04,4.0,1.0
184.99,3.0,1.0
184.71,3.0,1.0
184.84,4.0,1.0
184.71,3.0,1.0
185.25,4.0,1.0
184.44,4.0,1.0
184.73,4.0,1.0
184.48,3.0,1.0
184.91,3.0,1.0
184.88,4.0,1.0
185.44,4.0,1.0
184.95,4.0,1.0
1183.08,4.0,231.0
391.94,4.0,232.0
395.78,4.0,238.0
397.35,4.0,242.0
393.47,4.0,234.0
390.3,3.0,229.0
380.26,4.0,221.0
374.2600000000001,4.0,214.0
367.61,4.0,212.0
361.65,4.0,207.0
357.77,4.0,200.0
354.51,4.0,201.0
352.59000000000003,4.0,197.0
350.93,4.0,195.0
